image_id,image_path,plant,image_label,source_dataset,source_archive,image_hash,split
-5965021963221055967_121-14_53_27,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055967_121-14_53_27.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d8ee8547f18c7cc97ae9e7c2054ee1e051fcc22d2dc078b75d411b83939db43e,unassigned
-5965021963221055971_121-14_53_51,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055971_121-14_53_51.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1669c260c4b0181391d5782a8aa5c3a25b592b57bba9b6eb5cbe7992a32a406c,unassigned
-5965021963221055972_121-14_53_55,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055972_121-14_53_55.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,e07e0146b846c69f11de851ac739a390cf6e82eb809f9a654a46602fd895c2e7,unassigned
-5965021963221055985_121-14_58_37,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055985_121-14_58_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a563ed9733db59d6f867fb26b9e49bbd58b195c380394856967828572a12b9a9,unassigned
-5965021963221056017_121-15_6_37,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056017_121-15_6_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d1f8d26b69e92084b5727490b6abb83f44a1874e859a313883fd880b32bf38cb,unassigned
-5965021963221056149_121-15_34_30,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056149_121-15_34_30.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,735b14e878bc83b7761ed83316eb23c5d782498c372967fadcc69e39c960227e,unassigned
-5965021963221056150_121-15_34_35,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056150_121-15_34_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3a403bf99e9fdd801b6efb5ab59a5e28c7ffa4d1d4cab0b17ac038ac1318035e,unassigned
-5965021963221056212_121-15_50_53,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056212_121-15_50_53.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,e9c8ea5c0de2107feae4bb6f643d330fb03448b7284271526561be9563ef38e1,unassigned
-5965021963221056226_121-15_54_3,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056226_121-15_54_3.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b7257a3e978e605aa759c7a0dfe8c4725217d91f80363d3a10e2276e444894a1,unassigned
-5965021963221056246_121-15_59_3,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056246_121-15_59_3.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,56b63c58779655b6aea393617647750ae3bbde3913f726b63b07007b7ee6dca7,unassigned
-5965021963221056252_121-16_0_12,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056252_121-16_0_12.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c65d68272dae7722a8a1cf8559bbcc9c5ee1808792c1ca2203f174e1eb956c60,unassigned
-5965021963221056256_121-16_0_32,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056256_121-16_0_32.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3457f128f26d0f674508558eb8cc8319481051d573a961b031de2f4e19721efc,unassigned
-5965021963221056257_121-16_0_37,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056257_121-16_0_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,969e8e412dcf8e0c2f5cdcf1534d372edbac057125df5ae834191bedc3e5abed,unassigned
-5965021963221056295_121-16_4_43,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221056295_121-16_4_43.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8222f54616bc3f1d2d671b6cb155567dc5c5f62e8069e0ba60439274a68123a3,unassigned
-5967668152701663498_121-16_16_53,data/raw/karaagroai/healthy_05/healthy_01/-5967668152701663498_121-16_16_53.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6a3c99159d1301550e2e24532832d470a5e5ef3122b528b478d9521add56d7d1,unassigned
-5967668152701663499_121-16_16_57,data/raw/karaagroai/healthy_05/healthy_01/-5967668152701663499_121-16_16_57.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4a2a4ba03f77fce7947305d43ac1fb2694d032fa16950d66113c644d2ac9e5ed,unassigned
-5967668152701663503_121-16_17_15,data/raw/karaagroai/healthy_05/healthy_01/-5967668152701663503_121-16_17_15.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,20152207d46be4bbfe1cca222407f63a9cf263a66aafe7c8acecc78451ed8495,unassigned
