image_id,image_path,plant,disease,label,source_dataset,source_archive,image_hash,split,object_count
kara_healthy_02_healthy_02_1635940134876,data/processed/final/train/images/kara_healthy_02_healthy_02_1635940134876.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,02d310c63c973032a5b0a98176493fb5d902b7a77689ef21662845216ceca208,train,3
kara_healthy_02_healthy_02_1635940351684,data/processed/final/train/images/kara_healthy_02_healthy_02_1635940351684.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,bbdb88f74644a180a1352245835649878c0c31e41f2416e8e9f9635f77aada74,train,2
kara_healthy_02_healthy_02_1635940794460,data/processed/final/train/images/kara_healthy_02_healthy_02_1635940794460.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,be7f59d9d5a1b5ab6876f05508a4eba92523e49283f6e4b2ee6702f098b3339b,train,2
kara_healthy_02_healthy_02_1635940953276,data/processed/final/train/images/kara_healthy_02_healthy_02_1635940953276.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a388637986d3866d73b4bda79506223eb70c074f0a394b0e461a84315b8adb12,train,1
kara_healthy_02_healthy_02_1636017010783,data/processed/final/train/images/kara_healthy_02_healthy_02_1636017010783.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,878b764557d5ddf5c64871d3d983e0e849b499057c4c8c43e52d81803985ee7c,train,4
kara_healthy_02_healthy_02_1636017118637,data/processed/final/train/images/kara_healthy_02_healthy_02_1636017118637.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,06ca4e7bf5ad7a820ec9161d71164abb947587ccbaa9eef8a50dd539e2efb75b,train,3
kara_healthy_02_healthy_02_1636017177692,data/processed/final/train/images/kara_healthy_02_healthy_02_1636017177692.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,9609c228aac3a3cb8f454a5e82981befa6def1bd9c2face8c1834b51a0df4b7d,train,4
kara_healthy_02_healthy_02_1636018561951,data/processed/final/train/images/kara_healthy_02_healthy_02_1636018561951.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,cf9d8743e4d4e590d8d0861af4b54b503f6074217635dc7fd4f676804ae1ac61,train,2
kara_healthy_02_healthy_02_1636018671465,data/processed/final/train/images/kara_healthy_02_healthy_02_1636018671465.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5d4e58f5b8fe42e29edd21950f893bddcf26dc3df295aa024fed66870ce4ff9d,train,1
kara_healthy_02_healthy_02_1636019104448,data/processed/final/train/images/kara_healthy_02_healthy_02_1636019104448.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,fe4e6d77fd8d8f58d3090e0756f66d62e3d4acc75b7fa5cacd3bd40237bfb201,train,2
kara_healthy_02_healthy_02_1636019624968,data/processed/final/train/images/kara_healthy_02_healthy_02_1636019624968.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1dac8d93f07f80a570b0ab3eb4fa7f07742cff7bebfcd5ab89d7a068c5c62762,train,4
kara_healthy_02_healthy_02_1636019782820,data/processed/final/train/images/kara_healthy_02_healthy_02_1636019782820.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b284bb3683c99f541cc307e5c27829a2527447948e056b27329383d653044868,train,4
kara_healthy_02_healthy_02_1636019984987,data/processed/final/train/images/kara_healthy_02_healthy_02_1636019984987.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a14992d3d99ecd941963b6a3a4b63762df68086c3f53d75a3f7a40b773876ae9,train,1
kara_healthy_02_healthy_02_1636022192474,data/processed/final/train/images/kara_healthy_02_healthy_02_1636022192474.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,8900ae567e55479de58e944812ff89fe1d8ef5c48f503d07401a35badbe8a274,train,4
kara_healthy_02_healthy_02_1636023279164,data/processed/final/train/images/kara_healthy_02_healthy_02_1636023279164.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,616ecc3a2050c3d552732023ca33ec224dc2c33327e5e54f0673517ba5a5cfde,train,2
kara_healthy_02_healthy_02_1636080643971,data/processed/final/train/images/kara_healthy_02_healthy_02_1636080643971.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,08936a078a42aa8bd6795a44ff898cea29f82be08befec8ad1ca7cd5a7933e14,train,2
kara_healthy_02_healthy_02_1636080818058,data/processed/final/train/images/kara_healthy_02_healthy_02_1636080818058.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,31913ff3fed408a531deb284951aee33af8941377456e0d74d6a79d2e5a76d03,train,1
kara_healthy_02_healthy_02_1636080885210,data/processed/final/train/images/kara_healthy_02_healthy_02_1636080885210.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b68def23e90024c80871c7e28c03e2c1b4d346d2400b5ed946eba7d46d0261fd,train,1
kara_healthy_02_healthy_02_1636080936831,data/processed/final/train/images/kara_healthy_02_healthy_02_1636080936831.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,716a45c4d3f3f163e5a6f8f8fef8bc080d7c8dfc36e9db8dc975c2270da9aa1d,train,7
kara_healthy_02_healthy_02_1636080990962,data/processed/final/train/images/kara_healthy_02_healthy_02_1636080990962.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e5d83b5fcba8f5cdefcd127862c38475740c6c2adabde3731510728010d73968,train,4
kara_healthy_02_healthy_02_1636081038837,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081038837.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3075a4de0f6966219f492f9ffde831a4d8237e6d027a4417125b152a8234fd66,train,1
kara_healthy_02_healthy_02_1636081089996,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081089996.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,14fad575d3145adbae540cd48411cbc88a9ef5b8d8a1eba4c6f9485007377c30,train,13
kara_healthy_02_healthy_02_1636081342012,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081342012.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ecd14f9e1159afc4096f363aa8322bc6beaa41829534e75e7616eafa974565e4,train,4
kara_healthy_02_healthy_02_1636081457739,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081457739.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6c9432b603eab47bb9fb3de9ff788b7df6f0d31a4bf13999edb4026fe291897b,train,11
kara_healthy_02_healthy_02_1636081539192,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081539192.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,15e6a45463c5de42f838e69dc68ff52fc8c6acf5977608012ea8d99c49195132,train,3
kara_healthy_02_healthy_02_1636081645335,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081645335.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c88b58f63a593676c5cb44f4174a5e3dd0ed50f0c2a6b526423734cb3107e50c,train,5
kara_healthy_02_healthy_02_1636081804069,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081804069.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,67d457bccded1e4030bdc550048e7a19743ea767c2bb2efc23cfd4e1b3bdf743,train,7
kara_healthy_02_healthy_02_1636081910370,data/processed/final/train/images/kara_healthy_02_healthy_02_1636081910370.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,22633aff1c566a94a00b924b9232d28314be4783fe4295e899af76f507b8906d,train,3
kara_healthy_02_healthy_02_1636082053651,data/processed/final/train/images/kara_healthy_02_healthy_02_1636082053651.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dcc247222878e194a6cd1013894da41bc4bab32f5b88db3c1e282cf34c226113,train,1
kara_healthy_02_healthy_02_1636082299350,data/processed/final/train/images/kara_healthy_02_healthy_02_1636082299350.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c40709a04eead53afccb7df585e406c40a8a61f3a9f7e030172c64ea44dc8de5,train,1
kara_healthy_02_healthy_02_1636082439955,data/processed/final/train/images/kara_healthy_02_healthy_02_1636082439955.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,8a42edcc32567a82e8b2cb5215826e5c00e1d7e011281a0849eb220fa496ed90,train,2
kara_healthy_02_healthy_02_1636082494480,data/processed/final/train/images/kara_healthy_02_healthy_02_1636082494480.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,94c58b0e44bcd31f04255a87b02c32bb74960b7879523bf55b97dedf2b05bb01,train,3
kara_healthy_02_healthy_02_1636082551567,data/processed/final/train/images/kara_healthy_02_healthy_02_1636082551567.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5c1d35f568e429063f884693b3b5cd76cf1661008cf3cf910d73991d0b6d1c72,train,2
kara_healthy_02_healthy_02_1636083023573,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083023573.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,21642f5a0eff5405366ccb42d33153861beb0775e3399fbdf5e035a0bd8fca92,train,3
kara_healthy_02_healthy_02_1636083110224,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083110224.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,db904fe831862cc61281762bcbeeb1d30bd39537c976d7a6460c4b0374fbd32e,train,4
kara_healthy_02_healthy_02_1636083224536,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083224536.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,71d383593ff8cdc6d50bf0bdecd91307f6cc53608d6c45220b48e85296597c62,train,3
kara_healthy_02_healthy_02_1636083511397,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083511397.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,8b43f681ed136182edd6c1ec063af221dcf8130022b461b2b8f24e3d4c1b7f18,train,2
kara_healthy_02_healthy_02_1636083667270,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083667270.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,0d016608f402cc79ba13e47f05ae28c70aa36bb78a8b600d7f60e31671a81089,train,9
kara_healthy_02_healthy_02_1636083736431,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083736431.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,0e64e4a4919a97b85b2de28e6b465015bbbc44d677be1635ebc2baca64c2cb08,train,5
kara_healthy_02_healthy_02_1636083798096,data/processed/final/train/images/kara_healthy_02_healthy_02_1636083798096.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,180439457f78db056e7e7ca41350a0acb94942c23cd8280d9b2fd65d67a57057,train,6
kara_healthy_02_healthy_02_1636084008949,data/processed/final/train/images/kara_healthy_02_healthy_02_1636084008949.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dc393b4c9461f9f9c74a07515705d9a2253e5b18cd4746c9ed90fe966692044c,train,2
kara_healthy_02_healthy_02_1636084179556,data/processed/final/train/images/kara_healthy_02_healthy_02_1636084179556.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d3ce129a1c9b7efb30e3513b7372e6741ed5602a28888ef1607e2443d0e9e852,train,1
kara_healthy_02_healthy_02_1636084298365,data/processed/final/train/images/kara_healthy_02_healthy_02_1636084298365.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c1e72671fc265d0404257685c2fca2fee1a64615a62e4e29f61424a3167414d8,train,4
kara_healthy_02_healthy_02_1636205153180,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205153180.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6ba5d2da0ef5f37fcc09494d3f6a0b83bc9a6d63467d5ca70fac256581e6180d,train,1
kara_healthy_02_healthy_02_1636205273271,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205273271.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d04f080712c698f14bd3df2b223fa23074c180f4bbdd3676e75acacbd8758d3c,train,4
kara_healthy_02_healthy_02_1636205333800,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205333800.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dfcd3f3a676875c8daea9dc3fc5684c2deab969c9b0110ad70d7ecc43b230fc0,train,4
kara_healthy_02_healthy_02_1636205446025,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205446025.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,27e42545927b41aecfc8ba2b670eaa2e44467bd3cf8598336fa3beb4401b1a1b,train,2
kara_healthy_02_healthy_02_1636205519455,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205519455.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a9a505918323a3a23387a530e9359d3217215173d64886e852fab01e448250a8,train,4
kara_healthy_02_healthy_02_1636205620361,data/processed/final/train/images/kara_healthy_02_healthy_02_1636205620361.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,63065b0090b0bbe90144c8396b7f1a53c73a552ae155c826d030da2680f48ffc,train,1
kara_healthy_02_healthy_02_1636206214628,data/processed/final/train/images/kara_healthy_02_healthy_02_1636206214628.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d661ee28b621e4a492f815f3c3c44c214ee748ed03f085ddadc55055ead2c1e8,train,2
kara_healthy_02_healthy_02_1636206334260,data/processed/final/train/images/kara_healthy_02_healthy_02_1636206334260.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6bcee96708831904216caed93536cce08fe7758553592f245a4cb147930a3231,train,5
kara_healthy_02_healthy_02_1636224864743,data/processed/final/train/images/kara_healthy_02_healthy_02_1636224864743.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c9de2626a94fd970c0b55b3010980c9677d1c8dffcd0c35fd9a5e2bdba8a4c36,train,6
kara_healthy_02_healthy_02_1636225021094,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225021094.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,23c6c59c1868de625b7a2747bebee38886b3bea1a05dc970a0a3866365519a56,train,4
kara_healthy_02_healthy_02_1636225185541,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225185541.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,17948df32a1e390263fcea02d7cc69981f3501ea3cd010f5394ea6ad27fe1039,train,12
kara_healthy_02_healthy_02_1636225243962,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225243962.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6689abfc4243070fcc313a12f592ed04e57dd8103c1281d987081e53e6ab52ab,train,3
kara_healthy_02_healthy_02_1636225417583,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225417583.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4f17909e85e97d6009af15a39d0179ea2bf42a90a79fc080ce823e8ad5888477,train,1
kara_healthy_02_healthy_02_1636225468323,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225468323.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,aae748e33f9b3d363ca1820c8a3e504ffebc4a6f9580ad09ad55ec7ed1ca6833,train,6
kara_healthy_02_healthy_02_1636225678832,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225678832.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e7f3dafa22b33f6906b18d9cb464c035867d596268f10b017dc14aa0ef6bcb18,train,2
kara_healthy_02_healthy_02_1636225755477,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225755477.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4a7853c8715c3f7bea6dfccf835a3b3c055dbf137ba635fe5bfbae403600728c,train,3
kara_healthy_02_healthy_02_1636225812542,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225812542.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4162b3fa8a6e6da19de1b79970f2f9c285dbecc92e8013f9f2ccc6179e16fd45,train,2
kara_healthy_02_healthy_02_1636225877561,data/processed/final/train/images/kara_healthy_02_healthy_02_1636225877561.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,24b277c2605062e45e24c55777355e9f15e67a7f6a2e177ada6fdedf81c84a3d,train,2
kara_healthy_02_healthy_02_1636226061338,data/processed/final/train/images/kara_healthy_02_healthy_02_1636226061338.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,27085aac105c94c11153d483948fde52027b0ec7bbf94e46c722a53a170af232,train,4
kara_healthy_02_healthy_02_1651D6DA-BFF6-4C5D-BF48-F9EA4A3DA362-9_48_59,data/processed/final/train/images/kara_healthy_02_healthy_02_1651D6DA-BFF6-4C5D-BF48-F9EA4A3DA362-9_48_59.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,77fd408444e4dbabfc56c5a81a4ff9892987db64d92e2cfc2a3a736e7ce3c7be,train,2
kara_healthy_02_healthy_02_1674BFFA-0228-4080-9AB0-4F3D61821C24-13_0_35,data/processed/final/train/images/kara_healthy_02_healthy_02_1674BFFA-0228-4080-9AB0-4F3D61821C24-13_0_35.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3507f8dfb2f79997c3e2fad6a0f483f92a961b48d140c81a5937863db7f0e58e,train,4
kara_healthy_02_healthy_02_1676B8BE-CFFB-4CC4-A439-CF49AB89427E-20_36_57,data/processed/final/train/images/kara_healthy_02_healthy_02_1676B8BE-CFFB-4CC4-A439-CF49AB89427E-20_36_57.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e2e4aa770f8735e7d982e62a17b33841bca9d2f0ee1b5192c63a66f6849dc0bc,train,1
kara_healthy_02_healthy_02_18043F16-18F2-4F97-AC25-56DE3215AABC-1_0_49,data/processed/final/train/images/kara_healthy_02_healthy_02_18043F16-18F2-4F97-AC25-56DE3215AABC-1_0_49.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,640c91cdedce974114283e41edb53d145570b50514bef600c9ce2fc933d9a793,train,2
kara_healthy_02_healthy_02_189593BF-AB99-4FD9-85CB-ABBB6A4E1013-1_48_52,data/processed/final/train/images/kara_healthy_02_healthy_02_189593BF-AB99-4FD9-85CB-ABBB6A4E1013-1_48_52.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,26abcef41bb65dd1ce3ed6375e30cc442bf2e11f4ef51ac1c5bf0d0a5c44e3a6,train,2
kara_healthy_02_healthy_02_1932FC21-A408-4F85-B712-4ED6FA13B25D-8_9_59,data/processed/final/train/images/kara_healthy_02_healthy_02_1932FC21-A408-4F85-B712-4ED6FA13B25D-8_9_59.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,2cd617026ef1dbcfd4908e6879b209914dacdd29671e1cc4c9f26ad7f1402a04,train,3
kara_healthy_02_healthy_02_19726110-E29F-4EEC-8AF7-3CAAD9D9E98A-8_25_49,data/processed/final/train/images/kara_healthy_02_healthy_02_19726110-E29F-4EEC-8AF7-3CAAD9D9E98A-8_25_49.jpeg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,fdc7e4e1369360f4d5a05b36a771b8d419c2b0a4dab7438c8e2dc962d74ca06f,train,6
kara_healthy_02_healthy_02_20211021_121851-14_20_31,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_121851-14_20_31.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5a93a7b0d3ff5cd40701c6c6f75eb57d5aff326d4707b564427ddaf5004ce3e9,train,3
kara_healthy_02_healthy_02_20211021_121946-14_22_6,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_121946-14_22_6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,421931db3b7fbe105a1d6670c8409d541b9a0ffc7b92be02db96ae4c0531fe77,train,2
kara_healthy_02_healthy_02_20211021_122042-14_22_17,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_122042-14_22_17.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7e7c1dc78adf64e70bfdc28a3f00ed338e56f965ef5c8fa7a6fad931ab930503,train,1
kara_healthy_02_healthy_02_20211021_122904-14_39_24,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_122904-14_39_24.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ac806f8b44f0ff95ee71bbb43c4b0936d1304d95024ff07708a50a2f445fd095,train,2
kara_healthy_02_healthy_02_20211021_123030-14_41_48,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_123030-14_41_48.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4418175558394d34f80e682736723f032cb24e395c39578b0be7f2cc2490069e,train,2
kara_healthy_02_healthy_02_20211021_124049-16_2_28,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_124049-16_2_28.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,032c58efc578a538ac24513691a706e78b2dac1a8576c42ebd01e107c3bd79a4,train,1
kara_healthy_02_healthy_02_20211021_124056-16_2_35,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_124056-16_2_35.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,050cef1608991f980e41a2d3d893a74eb7a7532a72b2a95133a7e3d6d55e2595,train,2
kara_healthy_02_healthy_02_20211021_124106-16_2_45,data/processed/final/train/images/kara_healthy_02_healthy_02_20211021_124106-16_2_45.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e3f91b0ea91e4fc7cf269c5983b858254e3711a15cf01273f12cc38b616cf558,train,1
kara_healthy_02_healthy_02_20211027_130305-5_5_13,data/processed/final/train/images/kara_healthy_02_healthy_02_20211027_130305-5_5_13.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c2a3660e3b57df545900b904cf4f1c7ec618dbb5b765baf88651bbbfd4a513a2,train,2
